"VAR","Variable","UNIT","Mesure","COU","Pays","YEA","Année","Value","Flag Codes","Flags"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ITA","Italie","2015","2015",18.36,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ITA","Italie","2016","2016",17.98,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ITA","Italie","2017","2017",17.56,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ITA","Italie","2018","2018",17.53,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ITA","Italie","2019","2019",17.68,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2000","2000",73,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2001","2001",72.58,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2002","2002",72.09,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2003","2003",71.48,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2004","2004",71.09,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2005","2005",70.64,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2006","2006",69.92,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2007","2007",69.22,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2008","2008",68.66,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2009","2009",68.26,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2010","2010",67.7,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2011","2011",67.31,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2012","2012",67.13,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2013","2013",67.03,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2014","2014",66.75,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2015","2015",66.72,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2016","2016",66.51,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2017","2017",66.39,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2018","2018",66.21,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","JPN","Japon","2019","2019",65.79,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2000","2000",24.27,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2001","2001",23.92,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2002","2002",26.61,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2003","2003",29.75,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2004","2004",31.15,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2005","2005",33.95,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2006","2006",39.12,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2007","2007",46.01,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2008","2008",51.21,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2009","2009",54.07,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2010","2010",56.69,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2011","2011",61.36,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2012","2012",65.7,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2013","2013",68.41,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2014","2014",72.36,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2015","2015",72.1,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2016","2016",73.96,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2017","2017",75.68,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2018","2018",76.04,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","KOR","Corée","2019","2019",77.74,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2005","2005",30.1,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2006","2006",29.62,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2007","2007",27.08,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2008","2008",26.6,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2009","2009",26.12,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2010","2010",23.67,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2011","2011",25.08,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2012","2012",24.48,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2013","2013",23.93,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2014","2014",21.57,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2015","2015",21.07,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2016","2016",20.57,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2017","2017",16.77,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2018","2018",16.45,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2019","2019",16.13,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","LUX","Luxembourg","2020","2020",15.9,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2000","2000",40.01,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2001","2001",39.74,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2002","2002",40.28,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2003","2003",40.33,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2004","2004",39.42,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2005","2005",40.15,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2006","2006",39.62,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2007","2007",39.95,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2008","2008",39.66,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2009","2009",39.31,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2010","2010",39.17,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2011","2011",38.4,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2012","2012",37.81,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2013","2013",37.44,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2014","2014",36.64,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2015","2015",36.73,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2016","2016",36.46,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2017","2017",36.58,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2018","2018",36.94,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2019","2019",37.19,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","MEX","Mexique","2020","2020",38.41,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2000","2000",13.06,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2001","2001",12.78,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2002","2002",12.45,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2003","2003",12.26,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2004","2004",12.16,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2005","2005",12.13,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2006","2006",11.81,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2007","2007",11.6,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2008","2008",11.07,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2009","2009",25.17,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2010","2010",25.7,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2011","2011",26.9,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2012","2012",29.78,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2013","2013",30.29,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2014","2014",29.94,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2015","2015",30.52,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2016","2016",31.36,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2017","2017",31.87,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2018","2018",31.86,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NLD","Pays-Bas","2019","2019",32.75,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2009","2009",37.42,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2010","2010",37.92,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2011","2011",37.41,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2012","2012",36.52,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2013","2013",36.02,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2014","2014",35.87,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2015","2015",35.8,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2016","2016",33.73,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2017","2017",33.65,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2018","2018",33.67,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2019","2019",32.13,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","NZL","Nouvelle-Zélande","2020","2020",31.22,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2000","2000",20.99,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2001","2001",21.67,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2002","2002",21.76,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2003","2003",21.46,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2004","2004",23.1,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2005","2005",22.9,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2006","2006",21.89,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2007","2007",24.03,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2008","2008",23.5,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2009","2009",24.01,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2010","2010",25.05,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2011","2011",25.43,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2012","2012",27.27,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2013","2013",28.52,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2014","2014",28.83,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2015","2015",28.09,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2016","2016",28.02,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2017","2017",33.55,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2018","2018",33.6,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","POL","Pologne","2019","2019",32.56,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2000","2000",21.87,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2001","2001",21.52,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2002","2002",21.02,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2003","2003",20.94,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2004","2004",21.18,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2005","2005",21.14,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2006","2006",21,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2007","2007",21.44,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2008","2008",21.12,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2009","2009",21.1,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2010","2010",21.85,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2011","2011",21.41,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2012","2012",21.78,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2013","2013",21.61,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2014","2014",21.63,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2015","2015",21.72,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2016","2016",21.79,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2017","2017",21.84,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2018","2018",22.37,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","PRT","Portugal","2019","2019",23.14,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2000","2000",25.98,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2001","2001",25.47,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2002","2002",25.48,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2003","2003",25.68,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2004","2004",26.8,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2005","2005",26.43,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2006","2006",27.73,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2007","2007",27.72,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2008","2008",25.65,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2009","2009",25.99,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2010","2010",25.41,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2011","2011",25.93,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2012","2012",25.33,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2013","2013",25.12,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2014","2014",24.73,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2015","2015",24.71,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2016","2016",24.49,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2017","2017",24.08,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2018","2018",23.87,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SVK","République slovaque","2019","2019",23.65,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2000","2000",19.01,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2001","2001",18.8,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2002","2002",18.32,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2003","2003",17.56,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2004","2004",17.47,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2005","2005",17.2,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2006","2006",16.8,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2007","2007",16.89,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2008","2008",16.69,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2009","2009",16.61,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2010","2010",16.42,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2011","2011",16.32,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2012","2012",16.23,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2013","2013",16.39,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2014","2014",16.42,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2015","2015",16.47,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2016","2016",16.44,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2017","2017",16.72,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2018","2018",16.71,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","ESP","Espagne","2019","2019",16.48,"P","Valeur provisoire"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SWE","Suède","2000","2000",10.03,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SWE","Suède","2001","2001",8.66,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SWE","Suède","2002","2002",8.96,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","SWE","Suède","2003","2003",9.04,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2000","2000",52.34,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2001","2001",50.62,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2002","2002",50.1,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2003","2003",48.24,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2004","2004",46.69,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2005","2005",45.31,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2006","2006",44.5,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2007","2007",42.51,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2008","2008",41.58,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2009","2009",40.42,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2010","2010",38.34,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2011","2011",37.92,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2012","2012",37.26,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2013","2013",36.22,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2014","2014",35.29,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2015","2015",34.77,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2016","2016",33.8,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2017","2017",33.25,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2018","2018",33,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","CHE","Suisse","2019","2019",32.77,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2000","2000",17.98,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2001","2001",18.4,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2002","2002",17.51,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2003","2003",17.58,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2004","2004",18,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2005","2005",17.48,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2006","2006",17.36,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2007","2007",18.77,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2008","2008",19,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2009","2009",19.28,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2010","2010",19.69,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2011","2011",19.58,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2012","2012",19.73,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2013","2013",19.92,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2014","2014",19.8,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2015","2015",19.6,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2016","2016",19.05,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2017","2017",18.9,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2018","2018",18.84,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","TUR","Turquie","2019","2019",18.62,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","GBR","Royaume-Uni","2012","2012",27.42,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","GBR","Royaume-Uni","2013","2013",25.66,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","GBR","Royaume-Uni","2014","2014",24.27,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","GBR","Royaume-Uni","2015","2015",28.9,"B","Rupture"
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","GBR","Royaume-Uni","2016","2016",29.28,,
"HOSPTHOS","Hôpitaux","NBMILPNB","Par million d'habitants","GBR","Royaume-Uni","2017","2017",29.07,"E","Valeur estimée"
