"COU","Pays","PER","Périodes","IND","Indicateur","GEN","Genre","AGE","Groupe d'âge","VAL","Valeur","Value","Flag Codes","Flags"
"ESP","Espagne","TIME07","2007","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30.4,,
"ESP","Espagne","TIME08","2008","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30.1,,
"ESP","Espagne","TIME09","2009","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.5,,
"ESP","Espagne","TIME10","2010","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.8,,
"ESP","Espagne","TIME11","2011","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.3,,
"ESP","Espagne","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28,,
"SWE","Suède","TIME00","2000","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.2,,
"SWE","Suède","TIME01","2001","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.8,,
"SWE","Suède","TIME02","2002","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.8,,
"SWE","Suède","TIME03","2003","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28,,
"SWE","Suède","TIME04","2004","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.5,,
"SWE","Suède","TIME05","2005","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.3,,
"SWE","Suède","TIME06","2006","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.1,,
"SWE","Suède","TIME07","2007","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",25.9,,
"SWE","Suède","TIME08","2008","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.8,,
"SWE","Suède","TIME09","2009","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.4,,
"SWE","Suède","TIME10","2010","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.9,,
"SWE","Suède","TIME11","2011","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.8,,
"SWE","Suède","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.3,,
"CHE","Suisse","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23,"d","Déviation"
"GBR","Royaume-Uni","TIME08","2008","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",37.1,,
"GBR","Royaume-Uni","TIME09","2009","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",36.3,,
"GBR","Royaume-Uni","TIME10","2010","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",35.5,,
"GBR","Royaume-Uni","TIME11","2011","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.7,,
"GBR","Royaume-Uni","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.1,,
"CHL","Chili","TIME08","2008","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",37.3,,
"CHL","Chili","TIME09","2009","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",39.1,,
"CHL","Chili","TIME10","2010","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",39.1,,
"CHL","Chili","TIME11","2011","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",37.4,,
"CHL","Chili","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",36.8,,
"ISR","Israël","TIME00","2000","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",35.6,,
"ISR","Israël","TIME01","2001","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",37.4,,
"ISR","Israël","TIME02","2002","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",37.4,,
"ISR","Israël","TIME03","2003","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",33.9,,
"ISR","Israël","TIME04","2004","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",31.7,,
"ISR","Israël","TIME05","2005","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",34.4,,
"ISR","Israël","TIME06","2006","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",31.5,,
"ISR","Israël","TIME07","2007","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",31.3,,
"ISR","Israël","TIME08","2008","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30.4,,
"ISR","Israël","TIME09","2009","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.7,,
"ISR","Israël","TIME10","2010","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.4,,
"ISR","Israël","TIME11","2011","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.9,,
"ISR","Israël","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.9,,
"LVA","Lettonie","TIME08","2008","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",41,,
"LVA","Lettonie","TIME09","2009","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",37.2,,
"LVA","Lettonie","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",45.1,,
"SGP","Singapour","TIME07","2007","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.1,,
"SGP","Singapour","TIME08","2008","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.8,,
"SGP","Singapour","TIME09","2009","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",20.8,,
"SGP","Singapour","TIME10","2010","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.3,,
"SGP","Singapour","TIME11","2011","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.1,,
"SGP","Singapour","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",25.2,"B","Rupture"
"SVN","Slovénie","TIME09","2009","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",39.5,,
"SVN","Slovénie","TIME10","2010","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",35.2,,
"SVN","Slovénie","TIME11","2011","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",36,,
"SVN","Slovénie","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.1,,
"LVA","Lettonie","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",47.4,,
"SWE","Suède","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.7,,
"PRT","Portugal","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.4,,
"GBR","Royaume-Uni","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30,,
"ITA","Italie","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22.2,,
"ISR","Israël","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.3,,
"CAN","Canada","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.8,,
"NZL","Nouvelle-Zélande","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32,,
"SGP","Singapour","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23,,
"ESP","Espagne","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.4,,
"DNK","Danemark","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",33.3,,
"KOR","Corée","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.9,,
"FIN","Finlande","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.3,,
"CZE","République tchèque","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",35.8,,
"NOR","Norvège","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.1,,
"CAN","Canada","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.1,,
"CAN","Canada","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.6,,
"CZE","République tchèque","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",35.5,,
"DNK","Danemark","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",33,,
"DNK","Danemark","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",32.4,,
"FIN","Finlande","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",29.3,,
"FIN","Finlande","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.7,,
"ITA","Italie","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.3,,
"ITA","Italie","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22.8,,
"KOR","Corée","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.3,,
"KOR","Corée","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",22.7,,
"LUX","Luxembourg","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.6,,
"LUX","Luxembourg","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.3,,
"NZL","Nouvelle-Zélande","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",35.1,,
"NZL","Nouvelle-Zélande","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",33.1,,
"NOR","Norvège","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.6,,
"NOR","Norvège","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26,,
"PRT","Portugal","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.2,,
"ESP","Espagne","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.6,,
"ESP","Espagne","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",27.5,,
"SWE","Suède","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",23.8,,
"SWE","Suède","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",24.1,,
"TUR","Turquie","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",37.5,,
"GBR","Royaume-Uni","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30.6,,
"GBR","Royaume-Uni","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",30,,
"CHL","Chili","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",36,,
"CHL","Chili","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",35.9,,
"EST","Estonie","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",39,,
"EST","Estonie","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",42.2,,
"ISR","Israël","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",26.4,,
"ISR","Israël","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",25.1,,
"LVA","Lettonie","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",47,,
"LVA","Lettonie","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",50.1,,
"LTU","Lituanie","TIME12","2012","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",43.3,,
"LTU","Lituanie","TIME13","2013","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",41.6,,
"LTU","Lituanie","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",40,,
"LTU","Lituanie","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",42.4,,
