"VAR","Variable","UNIT","Mesure","COU","Pays","YEA","Année","Value","Flag Codes","Flags"
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2005","2005",123,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2006","2006",118,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2007","2007",116,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2008","2008",113,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2009","2009",110,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2010","2010",108,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2011","2011",113,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2012","2012",100,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2013","2013",97,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2014","2014",94,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2015","2015",90,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2016","2016",87,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2017","2017",85,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2018","2018",83,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2000","2000",251,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2001","2001",235,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2002","2002",236,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2003","2003",237,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2004","2004",231,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2005","2005",236,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2006","2006",226,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2007","2007",219,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2008","2008",228,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2009","2009",227,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2010","2010",224,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2011","2011",218,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2012","2012",213,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2013","2013",205,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2014","2014",203,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2015","2015",204,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2016","2016",213,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","MEX","Mexique","2017","2017",213,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2000","2000",169,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2001","2001",161,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2002","2002",167,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2003","2003",162,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2004","2004",133,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2005","2005",135,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2006","2006",145,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2007","2007",140,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2008","2008",113,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2009","2009",125,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2010","2010",114,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2011","2011",112,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2012","2012",111,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2013","2013",108,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2014","2014",108,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2015","2015",98,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2016","2016",102,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2017","2017",95,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LUX","Luxembourg","2018","2018",41,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2000","2000",380,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2001","2001",395,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2002","2002",380,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2003","2003",361,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2004","2004",355,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2005","2005",360,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2006","2006",370,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2007","2007",346,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2008","2008",329,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2009","2009",313,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2010","2010",310,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2011","2011",293,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2012","2012",289,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2013","2013",285,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2014","2014",276,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2015","2015",269,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2016","2016",261,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2017","2017",257,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LVA","Lettonie","2018","2018",256,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2002","2002",162,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2003","2003",162,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2004","2004",155,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2005","2005",152,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2006","2006",145,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2007","2007",142,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2008","2008",137,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2009","2009",139,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2010","2010",135,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2011","2011",131,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2012","2012",131,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2013","2013",127,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2014","2014",124,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2015","2015",127,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2016","2016",122,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2017","2017",118,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2018","2018",119,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","AUT","Autriche","2019","2019",115,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2000","2000",240,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2001","2001",230,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2002","2002",228,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2003","2003",222,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2004","2004",211,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2005","2005",199,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2006","2006",185,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2007","2007",176,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2008","2008",166,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2009","2009",161,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2010","2010",155,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2011","2011",146,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2012","2012",138,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2013","2013",131,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2014","2014",124,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2015","2015",117,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2016","2016",111,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2017","2017",104,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2018","2018",100,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","KOR","Corée","2019","2019",97,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2000","2000",262,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2001","2001",259,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2002","2002",254,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2003","2003",234,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2004","2004",223,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2005","2005",204,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2006","2006",201,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2007","2007",191,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2008","2008",188,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2009","2009",182,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2010","2010",174,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2011","2011",161,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2012","2012",159,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2013","2013",154,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2014","2014",149,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2015","2015",147,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2016","2016",147,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","COL","Colombie","2017","2017",143,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2000","2000",132,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2001","2001",126,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2002","2002",121,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2003","2003",118,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2004","2004",113,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2005","2005",114,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2006","2006",108,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2007","2007",110,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2008","2008",105,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2009","2009",103,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2010","2010",97,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2011","2011",94,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2012","2012",94,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2013","2013",93,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2014","2014",88,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2015","2015",89,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2016","2016",84,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CHE","Suisse","2017","2017",83,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2000","2000",163,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2001","2001",156,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2002","2002",155,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2003","2003",153,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2004","2004",145,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2005","2005",141,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2006","2006",135,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2007","2007",131,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2008","2008",129,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2009","2009",127,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2010","2010",125,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2011","2011",124,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2012","2012",122,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2013","2013",124,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2014","2014",120,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2015","2015",122,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2016","2016",120,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2017","2017",118,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2018","2018",118,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2019","2019",113,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2000","2000",343,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2001","2001",365,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2002","2002",358,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2003","2003",357,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2004","2004",356,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2005","2005",380,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2006","2006",391,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2007","2007",400,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2008","2008",366,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2009","2009",326,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2010","2010",321,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2011","2011",307,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2012","2012",301,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2013","2013",295,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2014","2014",278,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2015","2015",276,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2016","2016",268,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2017","2017",245,,
"AVDMPRVM","Mortalité évitable grâce à la prévention","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","LTU","Lituanie","2018","2018",232,,
